,assist_percentage,block_percentage,defensive_rebound_percentage,free_throw_attempt_rate,offensive_rebound_percentage,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,box_plus_minus,minutes_played,value_over_replacement_player,name,year,age,yrs_played
10871,17.4,0.9,11.9,0.189,4.0,1.6,0.464,8.0,0.562,16.3,16.3,0.5,2291,1.4,Rick Fox,2001,31,10
10872,18.1,0.7,14.3,0.14,4.4,1.5,0.344,9.4,0.502,17.0,15.2,-0.7,2289,0.7,Rick Fox,2002,32,11
10873,17.7,0.5,13.5,0.111,3.3,1.6,0.451,8.3,0.523,15.7,15.7,-1.0,2181,0.6,Rick Fox,2003,33,12
10874,17.1,0.3,9.9,0.161,3.8,1.8,0.328,6.8,0.459,19.4,13.1,-2.9,846,-0.2,Rick Fox,2004,34,13
10875,6.1,0.3,11.9,0.361,11.6,0.7,0.014,11.8,0.491,14.4,19.2,-5.0,224,-0.2,Rick Hughes,2000,26,1
10891,11.9,0.0,9.2,0.0,17.2,8.0,0.0,13.3,0.429,12.5,26.6,-0.3,13,0.0,Ricky Blanton,1993,26,1
10892,19.2,0.9,8.9,0.295,8.9,2.9,0.06,8.9,0.462,19.3,23.8,-2.1,557,0.0,Ricky Davis,1999,19,1
10893,18.9,1.0,10.4,0.273,5.9,2.7,0.021,8.2,0.542,18.0,20.1,-0.3,570,0.2,Ricky Davis,2000,20,2
10894,31.0,2.2,10.2,0.276,1.7,3.9,0.034,5.9,0.492,13.3,26.0,3.0,70,0.1,Ricky Davis,2001,21,3
10895,16.6,0.9,10.7,0.318,3.8,1.9,0.045,7.3,0.539,14.3,24.4,-1.0,1954,0.5,Ricky Davis,2002,22,4
10896,26.5,0.8,10.7,0.316,3.4,2.0,0.139,7.0,0.485,14.2,27.1,-0.3,3131,1.3,Ricky Davis,2003,23,5
10897,19.092000000000002,0.632,12.668000000000001,0.28792,3.588,2.04,0.1472,8.196,0.53288,15.004000000000001,23.064,0.08400000000000002,2474,2.6,Ricky Davis,2004,24,6
10898,15.5,0.8,7.8,0.337,2.9,1.7,0.173,5.4,0.547,14.6,23.4,-0.8,2696,0.8,Ricky Davis,2005,25,7
10899,22.156,0.4,10.506,0.26458000000000004,2.532,1.5460000000000003,0.18566,6.5920000000000005,0.5207200000000001,12.754000000000001,24.290000000000003,-0.338,3207,2.5999999999999996,Ricky Davis,2006,26,8
10900,21.9,0.6,10.1,0.262,2.2,1.4,0.285,6.2,0.566,14.7,21.9,0.5,3021,1.8,Ricky Davis,2007,27,9
10901,16.4,0.4,12.2,0.203,2.2,1.6,0.343,7.1,0.534,15.3,20.0,-2.0,2963,0.0,Ricky Davis,2008,28,10
10902,16.4,0.5,7.7,0.147,1.3,1.3,0.453,4.4,0.445,13.0,17.4,-6.3,785,-0.9,Ricky Davis,2009,29,11
10903,12.3,0.4,11.0,0.217,2.3,1.1,0.294,6.6,0.504,15.6,16.8,-4.0,499,-0.2,Ricky Davis,2010,30,12
10904,21.9,0.0,13.8,0.667,0.0,0.0,0.0,6.9,0.515,0.0,20.8,-3.9,8,0.0,Ricky Grace,1994,26,1
10905,9.5,0.0,7.0,0.235,0.0,1.6,0.471,3.5,0.506,9.6,28.6,-3.9,33,0.0,Ricky Ledo,2014,21,1
10906,12.999999999999998,0.38,9.714999999999998,0.22755,7.335,1.3299999999999998,0.27865,8.48,0.43115,19.65,24.885,-8.219999999999999,244,-0.8,Ricky Ledo,2015,22,2
10917,37.4,0.4,11.9,0.404,1.6,3.3,0.242,6.7,0.476,22.2,18.7,1.0,1404,1.1,Ricky Rubio,2012,21,1
10918,38.8,0.2,12.9,0.514,2.9,4.2,0.179,7.7,0.482,21.4,21.2,1.1,1691,1.3,Ricky Rubio,2013,22,2
10919,37.8,0.3,11.9,0.422,2.5,3.6,0.199,7.1,0.491,21.8,16.4,1.2,2638,2.1,Ricky Rubio,2014,23,3
10920,43.5,0.1,18.1,0.324,3.0,2.8,0.233,10.3,0.452,20.4,20.0,-0.1,692,0.3,Ricky Rubio,2015,24,4
10921,41.4,0.4,14.1,0.536,2.0,3.5,0.324,8.2,0.529,21.0,17.7,1.8,2323,2.3,Ricky Rubio,2016,25,5
10922,38.9,0.3,11.4,0.438,3.2,2.6,0.302,7.2,0.539,20.1,17.4,0.9,2469,1.8,Ricky Rubio,2017,26,6
10923,28.4,0.4,15.3,0.307,2.2,2.7,0.33,8.8,0.537,18.1,22.9,0.7,2254,1.6,Ricky Rubio,2018,27,7
10924,32.1,0.4,11.8,0.312,1.9,2.3,0.348,6.9,0.52,17.8,22.7,-0.2,1899,0.9,Ricky Rubio,2019,28,8
10937,6.5,3.0,11.8,0.382,8.1,1.5,0.29,10.0,0.513,9.5,16.3,-2.7,442,-0.1,Rob Kurz,2009,23,1
10940,5.0,0.2,16.6,0.09,5.7,1.2,0.503,11.0,0.492,5.2,12.6,-2.0,655,0.0,Robbie Hummel,2014,24,1
10941,5.6,1.0,16.4,0.169,4.6,1.1,0.297,10.3,0.536,8.9,12.1,-4.1,742,-0.4,Robbie Hummel,2015,25,2
10942,6.1,2.9,17.0,0.9,9.5,0.0,0.0,13.3,0.34,20.0,21.8,-12.0,72,-0.2,Robert Archibald,2003,22,1
10943,7.835999999999999,0.864,14.017999999999999,0.9239999999999999,9.408,3.048,0.0,11.706,0.34441999999999995,17.685999999999996,10.686,-4.376,256,-0.30000000000000004,Robert Archibald,2004,23,2
10944,8.0,0.0,17.4,0.0,0.0,0.0,0.0,8.6,0.375,20.0,21.8,-10.6,20,0.0,Robert Churchwell,1996,23,1
10945,0.0,0.0,9.3,0.0,6.9,2.9,0.786,8.2,0.571,6.7,19.3,0.7,34,0.0,Robert Covington,2014,23,1
10946,9.8,1.3,14.6,0.287,3.4,2.5,0.59,8.8,0.554,13.1,21.8,0.7,1956,1.3,Robert Covington,2015,24,2
10947,8.4,1.6,20.9,0.249,3.6,2.7,0.677,12.0,0.543,15.3,21.5,-0.9,1903,0.5,Robert Covington,2016,25,3
10948,7.5,2.6,17.9,0.238,4.8,2.9,0.563,11.3,0.534,13.9,19.2,0.2,2119,1.1,Robert Covington,2017,26,4
10949,8.7,2.4,15.5,0.163,2.4,2.6,0.658,9.2,0.563,12.3,17.2,1.5,2532,2.3,Robert Covington,2018,27,5
10950,5.245,3.218,14.567,0.24236000000000002,2.456,2.915,0.62398,8.541,0.57926,10.768,15.649,1.5710000000000002,1203,2.2,Robert Covington,2019,28,6
10951,9.9,1.2,10.2,0.2,3.6,1.2,0.383,6.9,0.391,8.4,24.8,-6.3,136,-0.1,Robert Hite,2007,23,1
10952,11.9,2.2,12.8,0.293,5.8,1.7,0.069,9.5,0.52,16.8,17.5,-0.7,2330,0.8,Robert Horry,1993,22,1
10953,14.5,2.0,13.9,0.224,6.4,2.5,0.194,10.3,0.521,15.1,17.0,2.2,2370,2.5,Robert Horry,1994,23,2
10954,15.2,2.5,12.8,0.21,4.7,2.3,0.423,9.0,0.556,17.2,15.3,2.1,2074,2.1,Robert Horry,1995,24,3
10955,16.1,2.9,13.2,0.195,4.3,2.3,0.53,8.9,0.537,16.8,16.3,2.3,2634,2.8,Robert Horry,1996,25,4
10956,11.916,2.988,13.852,0.24928,5.683999999999999,2.48,0.42928,9.844,0.53052,15.1,15.204,1.284,1395,2.4,Robert Horry,1997,26,5
10957,10.6,3.0,17.9,0.402,9.8,2.6,0.221,14.0,0.542,16.7,11.9,2.5,2192,2.5,Robert Horry,1998,27,6
10958,11.2,3.8,14.7,0.315,9.0,2.5,0.308,11.9,0.565,22.8,13.0,1.9,744,0.7,Robert Horry,1999,28,7
10959,10.0,3.3,14.3,0.311,8.6,2.6,0.259,11.5,0.528,15.0,12.7,3.0,1685,2.2,Robert Horry,2000,29,8
10960,11.7,2.4,14.3,0.218,6.7,1.8,0.411,10.5,0.489,15.9,14.0,-0.4,1587,0.7,Robert Horry,2001,30,9
10961,15.3,3.0,17.8,0.3,6.8,1.9,0.441,12.3,0.528,14.5,12.8,3.5,2140,3.0,Robert Horry,2002,31,10
10962,14.3,1.9,16.1,0.282,8.6,2.1,0.372,12.3,0.488,17.3,12.2,0.6,2343,1.6,Robert Horry,2003,32,11
10963,12.8,2.8,14.0,0.307,9.5,2.0,0.31,11.8,0.496,12.2,16.1,2.7,1290,1.5,Robert Horry,2004,33,12
10964,9.2,3.1,14.8,0.291,7.6,2.6,0.368,11.2,0.533,14.0,16.4,3.0,1396,1.8,Robert Horry,2005,34,13
10965,10.1,3.1,16.7,0.233,7.3,2.0,0.493,12.1,0.499,11.3,14.7,3.1,1182,1.5,Robert Horry,2006,35,14
10966,10.1,2.7,16.1,0.255,8.2,2.1,0.594,12.3,0.48,13.6,13.6,2.1,1124,1.2,Robert Horry,2007,36,15
10967,11.9,2.5,14.8,0.235,7.2,1.9,0.588,11.0,0.426,14.3,12.6,0.4,583,0.4,Robert Horry,2008,37,16
10968,21.0,0.3,7.9,0.467,3.9,2.2,0.037,5.9,0.506,21.9,19.1,-2.7,894,-0.1,Robert Pack,1992,22,1
10969,31.9,0.4,7.3,0.513,3.5,2.5,0.013,5.4,0.545,19.9,23.9,0.1,1579,0.8,Robert Pack,1993,23,2
10970,40.4,0.4,7.6,0.469,2.1,2.9,0.058,4.9,0.52,25.2,25.0,-0.2,1382,0.6,Robert Pack,1994,24,3
10971,40.5,0.4,9.6,0.443,2.0,2.8,0.182,5.9,0.537,22.1,23.9,1.4,1144,0.9,Robert Pack,1995,25,4
10972,35.3,0.1,11.0,0.41,3.2,2.9,0.221,7.2,0.534,17.9,26.3,2.0,1084,1.1,Robert Pack,1996,26,5
10973,43.004000000000005,0.268,7.716000000000001,0.35016,1.7080000000000002,2.8040000000000003,0.16212000000000001,4.545999999999999,0.48108,21.364000000000004,24.962000000000003,-0.774,1782,1.2,Robert Pack,1997,27,6
10974,23.5,0.2,10.1,0.367,3.0,3.7,0.061,6.5,0.413,25.0,23.8,-4.9,292,-0.2,Robert Pack,1998,28,7
10975,30.7,0.2,6.5,0.506,2.1,2.3,0.023,4.3,0.522,18.7,25.7,-0.2,468,0.2,Robert Pack,1999,29,8
10976,38.0,0.3,5.6,0.339,1.1,2.4,0.048,3.4,0.49,22.3,22.6,-1.8,665,0.0,Robert Pack,2000,30,9
10977,38.2,0.1,9.3,0.322,2.6,2.7,0.073,5.9,0.493,21.7,22.0,-1.6,1260,0.1,Robert Pack,2001,31,10
10978,27.7,0.0,7.2,0.221,3.3,2.7,0.059,5.3,0.416,21.1,17.0,-4.4,252,-0.2,Robert Pack,2002,32,11
10979,30.0,0.0,10.7,0.426,2.9,3.1,0.039,6.7,0.473,20.7,20.0,-1.9,440,0.0,Robert Pack,2003,33,12
10980,20.0,0.4,7.5,0.115,2.1,2.9,0.0,4.8,0.448,22.7,15.1,-3.0,220,-0.1,Robert Pack,2004,34,13
10993,4.3,3.6,13.2,0.229,5.0,0.0,0.0,9.2,0.407,15.9,13.8,-8.8,203,-0.4,Robert Sacre,2013,23,1
10994,7.0,3.1,16.9,0.313,8.0,1.1,0.0,12.5,0.513,11.4,15.5,-3.6,1089,-0.4,Robert Sacre,2014,24,2
10995,7.4,3.1,14.6,0.268,8.4,1.3,0.003,11.4,0.449,9.5,14.8,-3.5,1133,-0.4,Robert Sacre,2015,25,3
10996,6.9,2.5,13.9,0.507,10.4,0.6,0.0,12.1,0.474,11.6,14.3,-4.6,320,-0.2,Robert Sacre,2016,26,4
10997,4.2,7.6,6.8,0.818,1.7,0.8,0.0,4.2,0.501,21.1,12.2,-5.7,72,-0.1,Robert Swift,2005,19,1
10998,1.2,4.4,21.1,0.378,11.3,0.8,0.0,16.2,0.536,14.8,15.0,-3.9,987,-0.5,Robert Swift,2006,20,2
10999,1.4,4.4,13.3,0.118,6.7,2.5,0.0,10.0,0.391,35.9,12.3,-6.5,98,-0.1,Robert Swift,2008,22,3
11000,4.0,3.7,23.2,0.225,6.9,0.7,0.0,14.9,0.551,9.3,11.1,-2.5,343,0.0,Robert Swift,2009,23,4
11001,8.2,4.6,15.4,0.398,12.5,3.1,0.005,14.0,0.548,15.1,16.9,0.9,786,0.6,Robert Traylor,1999,21,1
11002,6.7,4.2,16.9,0.557,13.1,2.9,0.033,15.0,0.517,15.1,17.8,-1.5,447,0.1,Robert Traylor,2000,22,2
11003,8.7,4.6,16.8,0.435,11.9,2.1,0.006,14.3,0.521,20.2,18.0,-1.6,1212,0.1,Robert Traylor,2001,23,3
11004,9.0,4.0,20.2,0.412,11.3,1.9,0.005,15.7,0.473,15.7,19.3,-3.0,678,-0.2,Robert Traylor,2002,24,4
11005,9.7,3.1,21.3,0.371,14.6,2.8,0.013,17.9,0.486,16.1,17.6,-0.6,851,0.3,Robert Traylor,2003,25,5
11006,8.4,3.0,19.4,0.446,12.5,2.2,0.017,15.9,0.527,15.3,19.6,-1.4,942,0.1,Robert Traylor,2004,26,6
11007,7.4,2.8,17.8,0.256,11.8,2.2,0.02,14.8,0.461,14.1,17.6,-3.0,1327,-0.3,Robert Traylor,2005,27,7
11008,6.5,1.6,20.7,0.525,16.2,1.9,0.017,18.5,0.365,14.2,23.1,-8.5,149,-0.2,Robert Werdann,1993,22,1
11009,3.9,2.5,21.8,0.406,5.8,2.8,0.0,13.6,0.517,13.7,20.5,-2.3,93,0.0,Robert Werdann,1996,25,2
11010,0.0,2.4,11.1,0.429,9.9,3.4,0.0,10.5,0.541,19.4,14.2,-7.9,31,0.0,Robert Werdann,1997,26,3
11011,13.8,3.1,15.6,0.105,9.1,1.8,0.0,12.3,0.411,19.0,16.1,-5.1,212,-0.2,Robert Whaley,2006,23,1
11012,3.3,12.5,20.4,0.294,10.2,1.5,0.0,15.3,0.703,14.8,10.3,1.8,283,0.3,Robert Williams,2019,21,1
11013,1.8,4.9,12.1,0.496,10.3,0.9,0.007,11.2,0.566,14.4,14.0,-3.4,614,-0.2,Robin Lopez,2009,20,1
11014,1.1,3.8,15.6,0.43,12.6,0.5,0.0,14.2,0.621,10.6,17.3,-0.6,986,0.4,Robin Lopez,2010,21,2
11015,1.3,3.4,15.6,0.28,9.5,0.9,0.0,12.6,0.539,10.7,20.4,-4.1,991,-0.5,Robin Lopez,2011,22,3
11016,3.4,4.9,14.8,0.52,11.5,1.0,0.0,13.2,0.526,11.5,18.9,-2.2,895,0.0,Robin Lopez,2012,23,4
11017,5.3,5.0,13.4,0.288,12.4,0.8,0.0,12.9,0.573,12.0,20.0,0.6,2136,1.4,Robin Lopez,2013,24,5
11018,4.2,3.7,15.3,0.376,13.6,0.5,0.002,14.5,0.605,10.1,14.0,1.2,2603,2.1,Robin Lopez,2014,25,6
11019,5.1,3.7,13.1,0.291,12.7,0.5,0.002,12.9,0.574,12.9,15.5,0.1,1638,0.9,Robin Lopez,2015,26,7
11020,8.5,4.4,16.2,0.243,13.4,0.4,0.002,14.8,0.574,15.4,17.7,-0.2,2219,1.0,Robin Lopez,2016,27,8
11021,5.6,4.1,13.2,0.134,11.5,0.4,0.003,12.3,0.511,10.0,17.5,-2.2,2271,-0.1,Robin Lopez,2017,28,9
11022,12.3,2.8,10.3,0.14,8.2,0.4,0.022,9.2,0.552,13.5,20.4,-2.2,1690,-0.1,Robin Lopez,2018,29,10
11023,8.8,4.2,10.0,0.23,9.4,0.3,0.058,9.7,0.598,14.0,18.6,-1.9,1606,0.0,Robin Lopez,2019,30,11
11048,6.0,1.5,15.4,0.205,4.6,1.5,0.41,10.0,0.545,13.6,18.4,-2.6,1294,-0.2,Rodions Kurucs,2019,20,1
11049,9.2,1.5,10.9,0.146,3.1,1.4,0.192,7.2,0.457,5.3,20.5,-3.0,386,-0.1,Rodney Buford,2000,22,1
11050,5.4,0.8,11.2,0.12,3.2,1.6,0.158,7.3,0.489,10.3,22.3,-2.9,573,-0.1,Rodney Buford,2001,23,2
11051,7.0,0.5,13.9,0.135,3.3,1.3,0.118,8.6,0.47,9.1,17.8,-4.2,1769,-1.0,Rodney Buford,2002,24,3
11052,7.6,0.5,7.1,0.107,4.9,2.2,0.036,6.0,0.35,6.4,20.1,-7.2,141,-0.2,Rodney Buford,2004,26,4
11053,8.7,0.3,14.5,0.092,3.0,1.6,0.221,8.7,0.437,6.4,19.4,-3.5,1313,-0.5,Rodney Buford,2005,27,5
11054,3.8,1.5,9.1,0.222,4.0,1.7,0.184,6.6,0.514,9.1,18.7,-2.2,1169,-0.1,Rodney Carney,2007,22,1
11055,5.0,1.8,11.4,0.207,5.7,2.0,0.306,8.5,0.478,7.4,20.0,-1.7,1039,0.1,Rodney Carney,2008,23,2
11056,3.6,1.9,9.1,0.156,3.4,2.0,0.534,6.1,0.532,8.7,18.6,-0.8,1199,0.3,Rodney Carney,2009,24,3
11057,6.7,1.8,15.5,0.223,3.5,1.5,0.479,9.4,0.515,6.3,17.6,-1.3,857,0.2,Rodney Carney,2010,25,4
11058,4.851,1.188,12.177000000000001,0.24948,4.197,1.7870000000000001,0.34586999999999996,8.04,0.52407,11.781,18.091,-2.76,336,-0.2,Rodney Carney,2011,26,5
11059,13.2,0.9,11.7,0.214,1.0,1.5,0.455,6.4,0.529,9.9,19.6,-0.7,1064,0.3,Rodney Hood,2015,22,1
11060,14.4,0.5,10.5,0.206,1.8,1.5,0.462,6.1,0.542,10.5,21.5,0.7,2541,1.7,Rodney Hood,2016,23,2
11061,10.1,0.6,13.1,0.173,1.2,1.3,0.461,7.3,0.522,8.3,22.9,-0.9,1593,0.4,Rodney Hood,2017,24,3
11062,9.740000000000002,0.599,9.902000000000001,0.17105,1.5660000000000003,1.4,0.43606,5.767,0.5450600000000001,7.488,24.330000000000002,-0.15999999999999998,1616,1.5999999999999999,Rodney Hood,2018,25,4
11063,9.96,0.575,7.82,0.2293,1.46,1.5,0.3532,4.51,0.5444500000000001,6.98,18.12,-2.0650000000000004,1893,0.0,Rodney Hood,2019,26,5
11069,8.8,0.7,9.2,0.154,5.2,1.2,0.478,7.2,0.506,10.2,12.3,-1.9,1966,0.0,Rodney McGruder,2017,25,1
11070,8.4,0.9,7.9,0.11,4.1,1.3,0.479,6.0,0.595,5.0,12.1,-1.4,299,0.1,Rodney McGruder,2018,26,2
11071,10.3,0.7,12.2,0.156,4.1,1.1,0.488,8.2,0.51,11.5,15.4,-2.3,1550,-0.1,Rodney McGruder,2019,27,3
11072,12.2,0.4,7.3,0.16,4.0,1.9,0.188,5.6,0.425,13.0,23.4,-5.3,313,-0.3,Rodney Monroe,1992,23,1
11073,8.5,0.8,9.9,0.14,0.4,0.5,0.486,5.1,0.423,8.1,18.7,-8.2,290,-0.5,Rodney Purvis,2018,23,1
11074,11.4,2.1,10.4,0.347,7.4,2.2,0.169,8.9,0.509,17.3,23.0,-0.6,1406,0.5,Rodney Rogers,1994,22,1
11075,12.5,1.6,13.8,0.358,7.6,2.3,0.192,10.8,0.55,16.3,22.4,0.0,2142,1.1,Rodney Rogers,1995,23,2
11076,13.5,1.3,10.9,0.281,6.8,2.0,0.239,8.8,0.537,16.7,19.8,-1.1,1950,0.5,Rodney Rogers,1996,24,3
11077,15.3,1.9,13.4,0.326,6.2,1.9,0.204,9.7,0.53,17.9,22.2,-0.7,2480,0.8,Rodney Rogers,1997,25,4
11078,14.2,1.0,12.4,0.351,7.0,1.9,0.227,9.7,0.532,15.2,22.6,-0.9,2499,0.7,Rodney Rogers,1998,26,5
11079,13.9,1.7,14.8,0.34,7.5,2.6,0.212,10.9,0.51,16.2,19.1,-0.6,968,0.3,Rodney Rogers,1999,27,6
11080,12.5,1.5,14.8,0.283,6.9,2.1,0.297,10.9,0.57,14.1,22.2,2.6,2286,2.7,Rodney Rogers,2000,28,7
11081,14.5,1.6,14.0,0.282,4.8,2.3,0.216,9.3,0.507,13.8,23.3,0.6,2183,1.4,Rodney Rogers,2001,29,8
11082,10.494,1.165,13.234000000000002,0.19820000000000002,7.542000000000001,1.8360000000000003,0.31678000000000006,10.338000000000001,0.5598500000000001,11.752,22.274,1.271,1880,3.2,Rodney Rogers,2002,30,9
11083,13.8,1.8,17.7,0.198,5.4,2.0,0.29,11.5,0.483,15.5,20.3,-1.1,1303,0.3,Rodney Rogers,2003,31,10
11084,17.2,1.5,17.3,0.194,8.4,2.2,0.301,12.9,0.492,15.2,21.5,-0.3,1409,0.6,Rodney Rogers,2004,32,11
11085,11.01,1.17,16.245,0.15514999999999998,5.0,1.585,0.3719,10.41,0.46135000000000004,15.110000000000001,18.965,-4.23,1367,-1.4000000000000001,Rodney Rogers,2005,33,12
11086,23.9,0.4,10.8,0.408,3.5,2.5,0.042,7.1,0.484,14.8,23.1,-1.1,1081,0.3,Rodney Stuckey,2008,21,1
11087,26.1,0.3,9.8,0.318,3.2,1.7,0.085,6.5,0.508,14.3,23.0,-0.5,2517,0.9,Rodney Stuckey,2009,22,2
11088,24.7,0.4,11.1,0.324,3.1,2.2,0.071,6.8,0.479,11.4,26.4,-0.4,2499,1.0,Rodney Stuckey,2010,23,3
11089,27.5,0.4,8.6,0.461,3.7,1.9,0.109,6.0,0.544,13.5,24.5,0.2,2183,1.2,Rodney Stuckey,2011,24,4
11090,22.7,0.5,7.8,0.536,2.7,1.4,0.174,5.2,0.55,12.6,23.7,0.6,1644,1.1,Rodney Stuckey,2012,25,5
11091,20.3,0.6,9.1,0.364,2.2,1.2,0.243,5.6,0.505,13.4,21.0,-1.8,2171,0.1,Rodney Stuckey,2013,26,6
11092,12.7,0.4,7.7,0.342,2.1,1.4,0.103,4.7,0.516,11.3,24.3,-2.9,1950,-0.4,Rodney Stuckey,2014,27,7
11093,20.2,0.4,12.4,0.286,2.1,1.5,0.187,7.3,0.528,12.2,23.4,0.3,1874,1.1,Rodney Stuckey,2015,28,8
11094,17.2,0.5,11.7,0.357,1.6,1.7,0.187,6.7,0.504,12.9,20.3,-1.4,1275,0.2,Rodney Stuckey,2016,29,9
11095,17.7,0.0,12.4,0.439,1.0,1.2,0.246,6.8,0.483,15.4,22.2,-4.4,696,-0.4,Rodney Stuckey,2017,30,10
11096,16.6,1.1,14.5,0.233,1.8,3.7,0.15,8.2,0.423,17.5,29.3,-4.5,129,-0.1,Rodney White,2002,21,1
11097,15.0,1.6,13.3,0.196,3.1,1.5,0.21,7.9,0.469,18.4,24.2,-3.7,1563,-0.7,Rodney White,2003,22,2
11098,11.3,1.4,14.1,0.222,5.0,1.7,0.186,9.5,0.527,13.2,26.4,-0.3,985,0.4,Rodney White,2004,23,3
11099,11.05,1.202,11.017999999999999,0.15242,4.048,2.416,0.20808000000000001,7.472,0.47502,10.682,22.71,-1.08,677,0.4,Rodney White,2005,24,4
11100,16.1,0.7,4.6,0.59,3.1,3.1,0.026,3.9,0.439,20.2,20.4,-5.5,1070,-0.9,Rodrick Rhodes,1998,24,1
11101,11.926000000000002,0.948,5.968,0.49878,6.81,1.7580000000000002,0.12561,6.389,0.34558,24.337,24.512,-11.4,156,-0.8,Rodrick Rhodes,1999,25,2
11102,0.0,0.0,0.0,0.0,13.5,12.6,0.0,6.7,0.0,40.0,27.6,-14.9,8,0.0,Rodrick Rhodes,2000,26,3
11103,18.6,1.3,10.7,0.174,2.0,2.1,0.368,6.4,0.617,14.4,24.7,1.5,700,0.6,Rodrigue Beaubois,2010,21,1
11104,21.9,1.2,10.2,0.135,1.7,2.1,0.372,6.1,0.5,16.6,26.7,-2.7,496,-0.1,Rodrigue Beaubois,2011,22,2
11105,22.7,1.9,12.8,0.155,1.9,2.6,0.297,7.4,0.496,12.8,22.0,1.3,1151,1.0,Rodrigue Beaubois,2012,23,3
11106,22.6,0.6,9.6,0.216,1.9,1.8,0.409,5.8,0.47,14.6,18.7,-2.6,549,-0.1,Rodrigue Beaubois,2013,24,4
11107,16.3,0.0,9.6,0.065,2.0,1.8,0.581,5.9,0.471,13.6,14.5,-4.3,113,-0.1,Roger Mason,2003,22,1
11108,13.941,1.305,10.584,0.22011,0.34800000000000003,1.809,0.40058000000000005,5.453,0.43615000000000004,15.661,18.72,-3.452,328,-0.2,Roger Mason,2004,23,2
11109,10.9,0.9,9.1,0.089,1.6,1.3,0.57,5.3,0.443,9.3,18.3,-4.7,492,-0.3,Roger Mason,2007,26,3
11110,13.2,0.9,8.0,0.118,1.1,1.3,0.545,4.5,0.573,9.9,18.9,0.0,1708,0.9,Roger Mason,2008,27,4
11111,11.1,0.4,11.1,0.144,0.8,0.9,0.479,6.0,0.554,10.3,18.9,-0.9,2496,0.7,Roger Mason,2009,28,5
11112,13.5,0.7,11.5,0.069,0.9,1.0,0.532,6.3,0.49,10.4,17.2,-1.2,1515,0.3,Roger Mason,2010,29,6
11113,8.8,0.5,13.7,0.13,1.8,0.9,0.571,7.7,0.461,6.9,12.2,-3.6,319,-0.1,Roger Mason,2011,30,7
11114,11.0,0.6,10.1,0.105,1.1,1.0,0.597,5.6,0.53,10.6,19.4,-1.0,697,0.2,Roger Mason,2012,31,8
11115,9.5,0.8,12.0,0.141,1.1,1.2,0.521,6.5,0.57,13.6,14.3,-1.9,1219,0.1,Roger Mason,2013,32,9
11116,10.5,0.3,9.8,0.104,0.5,1.2,0.716,5.3,0.528,11.4,14.5,-2.7,260,0.0,Roger Mason,2014,33,10
11117,0.0,0.0,0.0,0.667,28.1,0.0,0.333,14.0,0.258,43.6,23.7,-18.9,13,-0.1,Roger Powell,2007,24,1
11118,27.2,0.2,6.3,0.185,3.6,1.8,0.191,4.9,0.43,14.6,21.3,-4.6,890,-0.6,Roko Ukić,2009,24,1
11119,20.0,0.0,3.7,0.367,0.0,0.5,0.4,1.8,0.574,14.7,19.1,-1.8,97,0.0,Roko Ukić,2010,25,2
11133,17.3,0.8,10.8,0.198,1.5,2.0,0.396,6.2,0.456,19.2,14.8,-4.7,857,-0.6,Ron Baker,2017,23,1
11134,15.5,1.3,7.2,0.441,1.4,3.3,0.559,4.3,0.504,20.4,10.0,-0.4,385,0.2,Ron Baker,2018,24,2
11135,12.799999999999999,0.57,7.139999999999999,0.26249999999999996,0.7,1.94,0.6940999999999999,3.82,0.2632,19.72,7.7299999999999995,-6.989999999999999,152,-0.4,Ron Baker,2019,25,3
11154,11.6,0.5,8.3,0.196,4.4,2.4,0.024,6.2,0.491,9.6,22.3,-1.4,2662,0.4,Ron Mercer,1998,21,1
11155,12.2,0.6,8.8,0.149,2.6,2.3,0.042,5.6,0.463,10.6,24.2,-2.3,1551,-0.1,Ron Mercer,1999,22,2
11156,11.323999999999998,0.6589999999999999,8.575,0.24986999999999998,2.8970000000000002,1.569,0.04555,5.736,0.48031999999999997,11.236,24.355999999999998,-3.051,2377,-1.2000000000000002,Ron Mercer,2000,23,3
11157,16.2,0.8,8.0,0.203,3.2,1.7,0.041,5.5,0.492,9.6,24.8,-1.9,2535,0.1,Ron Mercer,2001,24,4
11158,14.2,0.56,8.888000000000002,0.15256,3.3,1.028,0.07851999999999999,6.0120000000000005,0.43904,9.604,24.768,-4.552,1716,-2.2,Ron Mercer,2002,25,5
11159,11.5,0.6,8.0,0.136,2.2,1.5,0.027,5.2,0.439,7.9,18.6,-3.6,1671,-0.6,Ron Mercer,2003,26,6
11160,7.8,0.7,8.3,0.081,2.2,1.5,0.033,5.3,0.446,10.6,21.9,-3.6,516,-0.2,Ron Mercer,2004,27,7
11161,9.8,0.4,9.7,0.063,2.7,2.2,0.019,6.2,0.422,7.9,21.2,-4.0,390,-0.2,Ron Mercer,2005,28,8
11162,10.6,1.5,14.1,0.372,6.5,1.9,0.032,10.2,0.445,13.4,19.0,-4.3,893,-0.5,Ronald Dupree,2004,23,1
11163,8.7,1.6,15.0,0.37,8.5,0.8,0.016,11.8,0.515,13.0,16.9,-1.8,472,0.0,Ronald Dupree,2005,24,2
